Days for shipment (scheduled),Order Processing Time,Order Item Quantity,Order Month,Discounted Item,Type_DEBIT,Type_TRANSFER,Shipping Mode_Second Class,Shipping Mode_Standard Class,Customer Segment_Home Office,Customer Segment_Corporate,Order Status_PENDING,Order Status_PROCESSING,Order Status_SUSPECTED_FRAUD,Delay Probability,Expected Cost,Premium
2,2,3,3,1,0,0,1,0,1,0,0,0,0,7.489935e-05,0.0074899346,10.507864
2,3,1,6,1,0,1,1,0,0,0,1,0,0,0.99994457,99.99445,115.49417
4,4,1,5,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
0,0,3,10,1,0,1,0,0,0,0,1,0,0,0.5852483,58.52483,71.951065
4,4,1,12,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
1,2,4,6,1,0,1,0,0,0,1,0,1,0,0.99998486,99.99849,115.498405
4,5,1,1,0,0,1,0,1,0,1,1,0,0,0.99998546,99.99854,115.49847
4,2,5,8,1,1,0,0,1,0,0,0,0,0,1.8852254e-06,0.00018852254,10.500197
4,2,1,1,1,0,1,0,1,0,0,1,0,0,2.096084e-06,0.0002096084,10.500219
1,2,2,5,1,0,1,0,0,0,1,1,0,0,0.9999889,99.99889,115.49883
4,5,1,2,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,6,2,7,1,0,1,0,1,0,1,1,0,0,0.9999856,99.99856,115.49848
4,3,1,10,1,0,1,0,1,0,1,1,0,0,5.3804847e-06,0.00053804845,10.500565
4,6,1,6,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
0,0,1,8,1,1,0,0,0,0,0,0,0,0,0.58142775,58.142776,71.54991
4,4,1,4,0,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,4,2,6,1,1,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
1,2,1,5,1,0,0,0,0,0,0,0,0,0,0.99998343,99.998344,115.49825
2,2,2,9,0,0,0,1,0,0,1,0,0,0,6.469176e-05,0.006469176,10.506792
1,2,5,6,1,0,0,0,0,1,0,0,0,0,0.999982,99.9982,115.49811
4,3,1,7,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,3,4,7,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
4,4,2,8,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,2,2,11,1,0,1,1,0,0,0,0,0,0,5.9099446e-05,0.0059099444,10.506205
4,5,2,1,1,0,0,0,1,1,0,0,0,0,0.9999851,99.99851,115.498436
1,2,1,9,1,1,0,0,0,0,0,0,0,0,0.9999846,99.99846,115.498375
4,4,2,6,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,2,1,5,1,0,0,0,1,0,1,0,0,0,1.6087528e-06,0.00016087528,10.500169
2,3,1,4,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,4,3,2,0,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
4,4,2,9,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.4582996,45.82996,58.621456
4,4,1,11,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,2,3,5,1,0,0,0,1,1,0,0,0,0,1.6541138e-06,0.00016541139,10.500173
1,2,1,11,1,0,0,0,0,0,0,0,0,0,0.9999881,99.99881,115.49875
4,4,5,9,1,0,1,0,1,0,0,0,1,0,3.0727853e-05,0.0030727852,10.503226
1,2,2,2,1,0,1,0,0,1,0,1,0,0,0.99999654,99.99966,115.49963
1,2,1,1,1,1,0,0,0,0,0,0,0,0,0.9999839,99.99839,115.49831
4,5,4,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,2,9,1,0,1,0,0,0,0,1,0,0,0.99998784,99.99879,115.49872
2,6,1,12,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,2,5,1,1,0,0,1,0,1,0,0,0,1.4100692e-06,0.00014100692,10.500148
1,2,1,5,1,0,0,0,0,1,0,0,0,0,0.99997365,99.99737,115.49723
4,6,5,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,3,8,1,1,0,0,1,0,1,0,0,0,2.3837651e-06,0.00023837651,10.50025
4,2,3,5,1,1,0,0,1,1,0,0,0,0,2.0748494e-06,0.00020748493,10.500217
4,4,1,9,0,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
1,2,4,4,1,0,0,0,0,1,0,0,0,0,0.9999894,99.99894,115.49888
0,0,1,7,1,1,0,0,0,0,0,0,0,0,0.49393293,49.39329,62.362953
4,4,1,2,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
1,2,2,3,1,0,1,0,0,0,0,0,1,0,0.9999895,99.99895,115.498886
2,5,1,5,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,6,1,11,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,3,1,3,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,4,4,8,1,0,1,1,0,0,1,0,1,0,0.9999907,99.99907,115.499016
4,4,4,4,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.3001644,30.01644,42.01726
4,6,1,3,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,3,3,6,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
2,6,2,3,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
2,5,1,6,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,3,10,1,1,0,0,0,0,0,0,0,0,0.99998474,99.998474,115.49839
2,6,2,9,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
4,3,5,4,1,1,0,0,1,1,0,0,0,0,5.6389295e-06,0.00056389294,10.500591
4,3,1,4,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,6,1,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,4,6,1,0,0,0,0,0,1,0,0,0,0.999984,99.998405,115.49832
2,5,1,8,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,6,1,2,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,4,4,8,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
4,6,2,7,1,0,1,0,1,0,0,0,0,1,0.99998724,99.998726,115.49866
1,2,1,12,1,1,0,0,0,0,0,0,0,0,0.9999877,99.99877,115.4987
4,4,1,11,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
1,2,3,4,1,1,0,0,0,0,0,0,0,0,0.9999794,99.99794,115.49783
2,3,3,2,1,1,0,1,0,0,1,0,0,0,0.9999448,99.994484,115.4942
2,5,1,10,1,1,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,6,1,0,1,0,0,0,0,0,1,0,0.9999863,99.99863,115.49855
2,5,1,1,0,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,5,5,1,0,0,0,0,0,0,0,0,0,0.99998844,99.99884,115.49878
4,4,2,10,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,4,4,5,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,3,1,1,1,1,0,0,1,0,0,0,0,0,5.301349e-06,0.0005301349,10.500556
4,3,4,9,0,0,1,0,1,0,0,0,1,0,5.23639e-06,0.00052363897,10.500549
4,6,1,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,3,5,1,1,0,0,0,0,1,0,0,0,0.9999746,99.99746,115.49733
4,3,2,5,1,0,1,0,1,0,0,0,1,0,5.4655798e-06,0.000546558,10.500573
1,2,1,5,1,1,0,0,0,0,1,0,0,0,0.99996865,99.996864,115.496704
2,4,5,8,1,0,1,1,0,0,1,0,1,0,0.9999907,99.99907,115.499016
4,4,2,1,1,0,1,0,1,0,0,0,1,0,2.8316454e-05,0.0028316453,10.502973
4,3,1,1,1,0,0,0,1,0,0,0,0,0,5.301349e-06,0.0005301349,10.500556
2,4,5,10,1,0,0,1,0,0,0,0,0,0,0.9999906,99.99906,115.49901
2,3,1,7,1,1,0,1,0,0,1,0,0,0,0.9999442,99.99442,115.49414
4,4,2,3,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,6,1,10,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,5,2,8,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,3,1,9,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
0,0,1,7,1,1,0,0,0,0,1,0,0,0,0.50856256,50.856255,63.899063
1,2,3,5,1,0,1,0,0,0,0,0,0,0,0.9999758,99.99758,115.49745
2,6,1,3,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,2,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,6,1,4,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
1,2,1,7,1,0,0,0,0,0,0,0,0,0,0.99998295,99.9983,115.49821
4,2,5,6,1,0,0,0,1,0,0,0,0,0,1.6038645e-06,0.00016038645,10.500168
4,6,1,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,3,3,4,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,2,1,7,1,0,0,0,1,0,0,0,0,0,1.7448942e-06,0.00017448943,10.500183
0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.7546011,75.46011,89.733116
1,2,1,6,1,1,0,0,0,0,0,0,0,0,0.99998343,99.998344,115.49825
4,6,1,10,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,4,10,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
0,0,5,12,1,0,1,0,0,0,1,0,1,0,0.067882165,6.7882166,17.627626
4,4,1,11,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,4,1,2,1,0,1,0,1,0,1,0,0,1,3.402592e-05,0.0034025921,10.503572
4,3,2,10,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,4,1,10,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,5,1,4,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,2,1,6,1,0,0,0,1,0,0,0,0,0,1.9244808e-06,0.00019244807,10.500202
4,4,5,10,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,6,5,9,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,5,5,5,0,0,1,0,1,1,0,1,0,0,0.99998546,99.99854,115.49847
4,3,1,6,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,4,1,11,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,4,1,7,1,0,1,0,1,0,0,1,0,0,3.1573403e-05,0.0031573402,10.503315
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0.9999827,99.99827,115.49818
4,3,4,1,1,0,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
2,6,5,12,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
1,2,5,1,1,0,1,0,0,0,1,0,1,0,0.99999285,99.99928,115.499245
1,2,1,9,1,0,0,0,0,0,1,0,0,0,0.99998045,99.99805,115.49795
4,4,1,1,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
1,2,1,6,0,1,0,0,0,0,0,0,0,0,0.99998677,99.99868,115.49861
4,5,1,9,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.47262585,47.262585,60.12571
4,5,1,1,1,0,1,0,1,0,0,0,1,0,0.9999839,99.99839,115.49831
1,2,1,5,1,1,0,0,0,0,1,0,0,0,0.99996865,99.996864,115.496704
4,3,4,6,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,4,1,7,1,1,0,1,0,1,0,0,0,0,0.99999046,99.99905,115.49899
2,3,3,7,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
4,4,1,11,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
1,2,1,7,1,0,0,0,0,0,0,0,0,0,0.99998295,99.9983,115.49821
4,6,1,10,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,12,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,3,1,12,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
0,0,2,4,0,1,0,0,0,0,0,0,0,0,0.2736857,27.368568,39.236996
2,5,3,11,1,1,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
2,3,2,1,1,1,0,1,0,0,0,0,0,0,0.99994373,99.99437,115.49408
4,3,1,4,1,0,1,0,1,0,1,0,1,0,5.4655798e-06,0.000546558,10.500573
4,6,5,2,1,1,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,5,1,8,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,4,2,1,1,0,0,0,0,0,0,0,0,0.9999788,99.99788,115.497765
4,6,1,1,1,0,1,0,1,0,1,0,1,0,0.99998415,99.99841,115.49833
4,3,1,7,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,1,3,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
2,5,1,3,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
1,2,5,3,1,0,1,0,0,0,0,1,0,0,0.99998677,99.99868,115.49861
4,5,5,5,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
2,4,3,11,1,1,0,1,0,0,1,0,0,0,0.99999046,99.99905,115.49899
2,2,2,1,1,1,0,1,0,0,0,0,0,0,7.139498e-05,0.007139498,10.507496
4,2,1,1,1,0,1,0,1,0,0,0,1,0,1.3318031e-06,0.0001331803,10.500139
4,3,1,5,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,2,2,8,1,1,0,0,1,0,0,0,0,0,1.629316e-06,0.0001629316,10.500171
2,2,1,12,1,0,1,1,0,0,0,0,1,0,6.546158e-05,0.006546158,10.506873
4,6,1,11,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,4,7,1,0,1,0,1,1,0,0,0,1,0.9999819,99.998184,115.498085
2,2,1,5,1,1,0,1,0,0,0,0,0,0,8.1938306e-05,0.008193831,10.508603
4,3,3,4,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,3,5,3,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,6,1,3,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,4,9,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,6,3,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,9,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,5,2,9,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,5,1,1,0,0,0,0,1,0,0,0,0.99996865,99.996864,115.496704
4,2,1,6,1,0,0,0,1,0,0,0,0,0,1.9244808e-06,0.00019244807,10.500202
1,2,2,9,1,0,1,0,0,0,1,0,1,0,0.9999833,99.99833,115.49824
4,2,1,9,1,0,0,0,1,0,1,0,0,0,1.7153195e-06,0.00017153195,10.500179
4,3,1,8,1,1,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
2,2,3,7,1,0,0,1,0,0,0,0,0,0,7.192766e-05,0.007192766,10.507552
4,6,1,6,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
1,2,4,7,1,0,1,0,0,1,0,0,1,0,0.999984,99.998405,115.49832
4,2,1,11,1,0,0,0,1,0,0,0,0,0,2.1806054e-06,0.00021806054,10.500229
4,6,5,2,1,0,1,0,1,0,1,1,0,0,0.99998546,99.99854,115.49847
1,2,1,7,0,1,0,0,0,0,0,0,0,0,0.99998975,99.99898,115.498924
2,5,1,12,1,1,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
2,5,5,3,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,3,1,6,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,5,4,2,1,0,1,0,1,1,0,0,0,0,0.9999888,99.99888,115.49882
2,6,5,6,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,3,1,4,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,1,8,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
2,3,1,5,1,0,1,1,0,0,0,0,0,1,0.99995124,99.995125,115.49487
2,3,2,8,1,0,1,1,0,0,1,0,1,0,0.9999455,99.99455,115.49428
1,2,5,1,1,0,1,0,0,1,0,0,1,0,0.9999877,99.99877,115.4987
4,4,5,5,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,5,3,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,5,4,1,1,0,0,0,1,0,0,0,0,0.9999881,99.99881,115.49875
1,2,5,1,1,0,1,0,0,0,0,0,1,0,0.9999845,99.99845,115.49837
4,3,5,5,1,0,1,0,1,0,0,1,0,0,5.3804847e-06,0.00053804845,10.500565
4,6,3,2,1,0,1,0,1,0,0,0,1,0,0.99998665,99.998665,115.4986
1,2,1,4,1,0,0,0,0,1,0,0,0,0,0.9999889,99.99889,115.49883
2,2,1,10,1,1,0,1,0,0,0,0,0,0,7.865241e-05,0.007865241,10.508258
4,5,1,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
0,0,1,3,1,0,1,0,0,0,0,1,0,0,0.48136786,48.136787,61.043625
4,5,1,12,1,0,1,0,1,1,0,0,1,0,0.99998546,99.99854,115.49847
4,4,1,5,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,6,3,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,4,1,3,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,2,4,7,1,1,0,0,1,1,0,0,0,0,1.7915637e-06,0.00017915637,10.500188
1,2,2,2,1,0,1,0,0,0,0,0,1,0,0.99998915,99.99892,115.498856
4,4,1,4,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
1,2,3,2,1,0,1,0,0,0,0,0,1,0,0.99998593,99.9986,115.49852
4,2,1,7,1,0,0,0,1,0,0,0,0,0,1.7448942e-06,0.00017448943,10.500183
2,2,1,6,1,0,1,1,0,0,1,0,1,0,7.336711e-05,0.007336711,10.507703
4,3,3,8,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,3,1,7,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,2,4,7,1,1,0,0,1,0,1,0,0,0,1.8177352e-06,0.00018177352,10.500191
4,3,2,5,1,0,1,0,1,0,1,0,1,0,5.4655798e-06,0.000546558,10.500573
4,5,3,9,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,2,1,12,1,0,1,1,0,0,0,1,0,0,7.8820296e-05,0.00788203,10.508276
4,6,1,8,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,5,1,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,5,3,2,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,3,1,12,1,0,1,0,1,0,0,0,1,0,5.23639e-06,0.00052363897,10.500549
4,5,1,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,2,12,1,0,1,0,1,1,0,1,0,0,0.99998546,99.99854,115.49847
4,5,2,10,1,0,1,0,1,1,0,0,1,0,0.99998546,99.99854,115.49847
4,3,1,1,1,0,1,0,1,0,1,0,1,0,4.9203595e-06,0.00049203594,10.500516
4,6,3,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,2,1,5,1,0,0,1,0,1,0,0,0,0,6.29132e-05,0.0062913196,10.506605
4,4,1,5,1,1,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,5,3,9,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,3,1,4,1,1,0,0,1,1,0,0,0,0,5.6389295e-06,0.00056389294,10.500591
2,2,1,10,1,0,0,1,0,0,1,0,0,0,7.367244e-05,0.007367244,10.507735
4,5,1,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,6,5,1,1,0,1,1,0,0,1,0,0,1,0.9999976,99.99976,115.49975
4,5,3,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,3,6,1,0,1,0,1,0,0,0,0,1,0.99998724,99.998726,115.49866
2,2,3,5,1,0,0,1,0,0,0,0,0,0,7.3141346e-05,0.0073141344,10.507679
4,2,5,4,1,0,0,0,1,1,0,0,0,0,2.180828e-06,0.0002180828,10.500229
4,6,1,9,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
1,2,4,10,1,1,0,0,0,0,1,0,0,0,0.9999908,99.999084,115.49903
2,5,1,6,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,2,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,2,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,3,1,1,1,1,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
1,2,5,4,1,0,1,0,0,0,1,0,0,0,0.99998,99.998,115.497894
1,2,1,2,1,1,0,0,0,1,0,0,0,0,0.99997675,99.99767,115.49755
4,3,1,8,1,0,1,0,1,0,0,0,0,1,6.622022e-06,0.0006622022,10.500694
4,5,1,2,1,1,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,5,3,2,1,0,0,1,0,0,1,0,0,0,0.9999975,99.99975,115.49973
4,3,2,12,1,0,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
4,2,1,2,1,1,0,0,1,0,1,0,0,0,1.6619806e-06,0.00016619806,10.500174
1,2,1,7,1,0,1,0,0,0,0,1,0,0,0.9999844,99.998436,115.49835
1,2,2,5,1,0,1,0,0,0,1,0,1,0,0.9999887,99.99887,115.49881
4,3,1,10,1,0,1,0,1,1,0,0,1,0,5.330362e-06,0.0005330362,10.500559
4,6,1,6,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,5,3,5,0,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
4,5,4,12,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,4,1,3,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,2,5,3,1,0,0,0,1,0,0,0,0,0,1.836969e-06,0.0001836969,10.500193
2,2,1,8,1,0,0,1,0,0,1,0,0,0,7.779124e-05,0.007779124,10.508167
4,4,4,1,1,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
4,6,1,8,1,0,1,0,1,0,1,0,1,0,0.9999858,99.99858,115.498505
4,4,5,8,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
1,2,3,6,1,1,0,0,0,0,1,0,0,0,0.9999858,99.99858,115.498505
4,2,1,11,1,1,0,0,1,0,1,0,0,0,1.3530508e-06,0.00013530509,10.500142
4,4,1,11,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,3,3,7,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,2,5,6,1,0,1,0,1,0,0,0,0,0,1.5166343e-06,0.00015166342,10.500158
4,5,1,9,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,3,1,1,0,0,1,0,0,0,0,0,1.8268626e-06,0.00018268626,10.500192
4,5,1,2,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,4,6,1,0,0,0,0,0,0,0,0,0,0.99998724,99.998726,115.49866
4,2,2,10,1,1,0,0,1,0,0,0,0,0,1.996018e-06,0.0001996018,10.500209
4,2,1,1,1,0,1,0,1,0,0,1,0,0,2.096084e-06,0.0002096084,10.500219
2,4,2,5,0,0,1,1,0,0,1,1,0,0,0.9999906,99.99906,115.49901
4,3,1,6,1,0,1,0,1,1,0,1,0,0,5.330362e-06,0.0005330362,10.500559
4,2,2,1,1,1,0,0,1,0,0,0,0,0,1.6825354e-06,0.00016825354,10.500175
4,2,1,6,1,0,1,0,1,0,0,1,0,0,1.7648734e-06,0.00017648735,10.500185
2,2,3,5,1,1,0,1,0,0,1,0,0,0,5.7965823e-05,0.0057965824,10.506085
4,5,2,11,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,4,5,2,1,0,0,0,1,1,0,0,0,0,3.5867284e-05,0.0035867284,10.503766
4,2,1,10,1,0,1,0,1,0,0,0,0,0,1.5671878e-06,0.00015671879,10.500164
4,6,1,5,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,6,1,7,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,3,1,2,1,1,0,1,0,1,0,0,0,0,0.9999342,99.99342,115.49309
2,5,3,12,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,3,1,7,1,0,1,0,1,0,0,1,0,0,5.3804847e-06,0.00053804845,10.500565
4,5,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
2,3,1,1,1,0,0,1,0,0,0,0,0,0,0.99994373,99.99437,115.49408
4,3,5,11,1,0,1,0,1,0,1,0,1,0,5.23639e-06,0.00052363897,10.500549
1,2,2,4,1,1,0,0,0,0,0,0,0,0,0.9999758,99.99758,115.49745
4,4,4,8,1,0,1,0,1,0,0,0,1,0,3.2072734e-05,0.0032072733,10.503367
4,6,5,1,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
2,2,1,12,0,0,0,1,0,1,0,0,0,0,4.7297068e-05,0.004729707,10.504965
4,2,1,4,0,1,0,0,1,1,0,0,0,0,2.1222124e-06,0.00021222125,10.500223
4,5,3,8,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,2,1,1,0,1,0,1,0,0,1,0,0,1.9795464e-06,0.00019795464,10.500208
4,5,1,1,1,0,1,0,1,0,0,0,0,1,0.9999856,99.99856,115.49848
4,2,1,11,1,0,0,0,1,0,0,0,0,0,2.1806054e-06,0.00021806054,10.500229
